gene,log2FoldChange,pvalue,ctrl_mean,mut_mean,ctrl_detection_rate,mut_detection_rate,ctrl_cells,mut_cells,padj,time_point,abs_log2FC,-log10_padj,significant,regulation
Nrxn3,2.2720082,1.2339942252639986e-05,2.7025502,13.053182,0.06728971962616823,0.09419568822553898,3745,3015,2.8241075893625737e-05,e16,2.2720082,4.549118762090339,False,not_significant
Vcan,0.10665271,1.5121702102903153e-05,37.35151,40.217384,0.557543391188251,0.46102819237147596,3745,3015,3.449164158588612e-05,e16,0.10665271,4.462286135446291,False,not_significant
Gng3,,1.5276837639643934e-05,4.115516,-0.6433227,0.10387182910547396,0.07164179104477612,3745,3015,3.472934423412388e-05,e16,,4.459303417040236,False,not_significant
Myt1l,-0.22295243,1.552219702856273e-05,15.866274,13.594385,0.20507343124165553,0.15953565505804312,3745,3015,3.516989492850426e-05,e16,0.22295243,4.4538289291536,False,not_significant
Stx6,-0.0022270877,1.5629733642310668e-05,28.267052,28.22345,0.18504672897196262,0.14129353233830846,3745,3015,3.529628590746979e-05,e16,0.0022270877,4.452270991347406,False,not_significant
Tenm1,3.6945739,1.6034343884306772e-05,0.71290565,9.230168,0.010947930574098798,0.024543946932006632,3745,3015,3.609050339636046e-05,e16,3.6945739,4.442607060286382,False,not_significant
Tmem119,1.3979896,1.6881332636402926e-05,7.3103304,19.265213,0.0753004005340454,0.10514096185737977,3745,3015,3.787193703298288e-05,e16,1.3979896,4.4216824814854085,True,upregulated
Lhfpl4,-0.116852865,1.7511669537719353e-05,23.520748,21.690767,0.145260347129506,0.10912106135986734,3745,3015,3.915724139253967e-05,e16,0.116852865,4.4071879116134784,False,not_significant
Fgfr1,0.16675551,2.351010671610432e-05,46.75951,52.48901,0.4456608811748999,0.3681592039800995,3745,3015,5.239834241955277e-05,e16,0.16675551,4.280682451364132,False,not_significant
Atp1b2,-4.170442,2.8486457224323718e-05,5.1521487,0.28612795,0.20747663551401868,0.16119402985074627,3745,3015,6.328261832895367e-05,e16,4.170442,4.198715560131561,True,downregulated
Tbr1,0.79557437,2.8952823490613245e-05,31.377232,54.463604,0.2672897196261682,0.2998341625207297,3745,3015,6.410982344350076e-05,e16,0.79557437,4.193075419148384,True,upregulated
Cdc37,-0.08720823,2.916952302065113e-05,20.710564,19.495735,0.1746328437917223,0.13333333333333333,3745,3015,6.438063009735945e-05,e16,0.08720823,4.191244777161633,False,not_significant
Ntng2,0.10161411,2.9340207538683335e-05,37.173916,39.88662,0.32630173564753007,0.2557213930348259,3745,3015,6.454845658510334e-05,e16,0.10161411,4.190114137666911,False,not_significant
Hspd1,-2.6841073,3.0966650977400967e-05,6.196728,0.96419674,0.06622162883845127,0.042786069651741296,3745,3015,6.790757545526514e-05,e16,2.6841073,4.168081775131791,False,not_significant
Arhgef2,0.05875907,3.450381642563491e-05,31.037495,32.327705,0.5169559412550067,0.42321724709784414,3745,3015,7.542180385347118e-05,e16,0.05875907,4.122503084841559,False,not_significant
Pdgfra,1.4227662,3.5020972018952144e-05,6.004748,16.098673,0.11775700934579439,0.15190713101160863,3745,3015,7.630767705087976e-05,e16,1.4227662,4.117431766984667,True,upregulated
Dock7,0.022456205,3.612366493088747e-05,24.758165,25.146553,0.2528704939919893,0.2019900497512438,3745,3015,7.845967988173648e-05,e16,0.022456205,4.105353468139684,False,not_significant
Lockd,1.5798982,3.90509073660912e-05,7.5914645,22.69459,0.028037383177570093,0.04643449419568822,3745,3015,8.454831372594983e-05,e16,1.5798982,4.072895049767221,False,not_significant
Gnb2,0.05086996,4.0289936277603245e-05,24.345783,25.21954,0.3305740987983979,0.27927031509121064,3745,3015,8.668055691269847e-05,e16,0.05086996,4.06207830705071,False,not_significant
Bmpr1b,,4.01784164551783e-05,-0.26059905,6.931867,0.013618157543391188,0.027529021558872307,3745,3015,8.668055691269847e-05,e16,,4.06207830705071,False,not_significant
Ssh1,0.04716569,4.994002397377646e-05,26.530432,27.412119,0.23444592790387184,0.1880597014925373,3745,3015,0.0001071040765726904,e16,0.04716569,3.970193998828918,False,not_significant
Pten,-0.095586516,5.011136680173085e-05,18.567156,17.376846,0.21068090787716956,0.16683250414593698,3745,3015,0.00010713464626576941,e16,0.095586516,3.970070059991607,False,not_significant
Efna3,-0.67535657,5.126741268870149e-05,11.133226,6.971375,0.06595460614152203,0.042786069651741296,3745,3015,0.00010926367329279505,e16,0.67535657,3.961524203199294,False,not_significant
Kit,0.008767809,6.354304611715324e-05,21.83871,21.971836,0.3348464619492657,0.2716417910447761,3745,3015,0.0001349857470327311,e16,0.008767809,3.869712085666626,False,not_significant
Tuba3a,2.3987715,6.373227352571761e-05,2.4647567,12.997992,0.02403204272363151,0.04079601990049751,3745,3015,0.0001349857470327311,e16,2.3987715,3.869712085666626,False,not_significant
Rhoa,-1.9337455,6.906286343333924e-05,6.278153,1.6432985,0.06141522029372497,0.03946932006633499,3745,3015,0.0001458231357942333,e16,1.9337455,3.8361735668914503,False,not_significant
Fbxw11,-0.21893431,6.987785441470839e-05,14.293582,12.281044,0.23257676902536717,0.18872305140961856,3745,3015,0.00014708857009515777,e16,0.21893431,3.832421073958159,False,not_significant
Emx2,0.025960049,7.102485693649858e-05,28.777325,29.299833,0.18104138851802404,0.14262023217247097,3745,3015,0.00014904293055597548,e16,0.025960049,3.826688618714494,False,not_significant
Mfng,0.08875266,7.224903283474627e-05,33.39039,35.50902,0.2184245660881175,0.1771144278606965,3745,3015,0.00015114674967269003,e16,0.08875266,3.820601187648538,False,not_significant
Prkacb,0.0027865218,7.43887886894444e-05,22.546816,22.590406,0.19973297730307077,0.15754560530679934,3745,3015,0.000155147259590829,e16,0.0027865218,3.809255891076219,False,not_significant
Alpl,1.1633996,7.766352701436955e-05,12.676059,28.392418,0.08624833110814419,0.11310116086235489,3745,3015,0.0001609924784917934,e16,1.1633996,3.793194413569483,True,upregulated
Cenpa,-0.36571383,7.75062927977152e-05,18.325539,14.222172,0.05473965287049399,0.03416252072968491,3745,3015,0.0001609924784917934,e16,0.36571383,3.793194413569483,False,not_significant
Nrxn1,,0.00011132625918313952,4.094335,-0.72290987,0.03364485981308411,0.01824212271973466,3745,3015,0.00023007426897848833,e16,,3.638131949195408,False,not_significant
Syt6,-0.20753586,0.00011206959657352143,14.798068,12.815351,0.09853137516688919,0.07064676616915423,3745,3015,0.0002309107699792798,e16,0.20753586,3.6365558105497313,False,not_significant
Cacna2d2,-0.0113354195,0.00013433471901865116,22.597042,22.42019,0.1246995994659546,0.09320066334991708,3745,3015,0.00027595264569494,e16,0.0113354195,3.5591654377820654,False,not_significant
Gabrr1,1.328421,0.00013567001763530422,10.7162,26.911345,0.03871829105473965,0.05804311774461028,3745,3015,0.0002778587147966291,e16,1.328421,3.5561759773967485,False,not_significant
Sema6d,-0.4855993,0.000137646405325796,9.805938,7.003404,0.30280373831775703,0.248424543946932,3745,3015,0.00028106242045566724,e16,0.4855993,3.5511972179989715,False,not_significant
Vamp2,-0.72242767,0.00014997897082251308,8.20656,4.973805,0.205607476635514,0.16417910447761194,3745,3015,0.0003053303226894147,e16,0.72242767,3.5152300632979485,False,not_significant
Prkcz,1.2860196,0.000172449878506966,8.696814,21.207558,0.10387182910547396,0.13001658374792704,3745,3015,0.00035003219387425835,e16,1.2860196,3.455892009995585,True,upregulated
Zbtb20,-1.1345379,0.00017551771482902018,7.184106,3.2722223,0.75086782376502,0.6961857379767827,3745,3015,0.00035520202229493103,e16,1.1345379,3.4495245702891877,True,downregulated
Llgl1,0.7724504,0.00019364695532053444,36.101948,61.668213,0.2643524699599466,0.29320066334991707,3745,3015,0.0003907314305580014,e16,0.7724504,3.4081216525866345,True,upregulated
Efnb3,0.037468027,0.00020159250129128144,19.866304,20.389008,0.25981308411214954,0.21359867330016583,3745,3015,0.0004055636751641709,e16,0.037468027,3.3919409500805884,False,not_significant
Xrcc6,-0.9017666,0.00022356669670675782,7.4151297,3.968807,0.07369826435246996,0.050746268656716415,3745,3015,0.00044844849162943773,e16,0.9017666,3.348287432409733,False,not_significant
Ptpn11,0.67091143,0.0002548875505401085,19.215702,30.592905,0.45847797062750334,0.4560530679933665,3745,3015,0.000509775101080217,e16,0.67091143,3.2926213805724074,False,not_significant
Chrnb2,0.1677172,0.0003392231735246795,35.748802,40.155903,0.2731642189586115,0.22520729684908788,3745,3015,0.0006764625858006766,e16,0.1677172,3.1697562186223838,False,not_significant
Cacnb4,2.0634484,0.0003416500889764549,2.1973183,9.184443,0.17917222963951937,0.2086235489220564,3745,3015,0.0006793159203555167,e16,2.0634484,3.167928207223595,True,upregulated
Bax,-0.3021592,0.0003651823365697425,16.910458,13.715018,0.0712950600801068,0.05041459369817579,3745,3015,0.0007239952137807104,e16,0.3021592,3.1402643048463577,False,not_significant
Kcnj3,-0.14766471,0.00037500441604380825,14.299044,12.907897,0.14392523364485982,0.112106135986733,3745,3015,0.0007413130775126876,e16,0.14766471,3.129998338416635,False,not_significant
Ntn4,-0.17523117,0.0004021954193080402,16.54726,14.654677,0.07423230974632844,0.05207296849087894,3745,3015,0.000792766693549374,e16,0.17523117,3.100854604122641,False,not_significant
Stx17,1.3541714,0.00040542660819667127,6.9919925,17.875046,0.07850467289719626,0.10149253731343283,3745,3015,0.0007968326996833712,e16,1.3541714,3.0986328520433757,True,upregulated
Fxyd6,0.16020659,0.00041905717898231207,30.131641,33.670517,0.44779706275033376,0.3864013266998342,3745,3015,0.0008212557358216575,e16,0.16020659,3.0855215842181645,False,not_significant
Gabrg2,-2.523947,0.0004891007075543232,4.7305765,0.8224895,0.028037383177570093,0.015257048092868989,3745,3015,0.0009557784600345227,e16,2.523947,3.019642761211707,False,not_significant
Lrig2,-0.9912701,0.0005114282578922971,7.3804655,3.7126303,0.04005340453938585,0.024543946932006632,3745,3015,0.0009965544910929905,e16,0.9912701,3.001498949312729,False,not_significant
Fn1,1.2407779,0.000540873743276351,9.55097,22.571417,0.044058744993324434,0.0626865671641791,3745,3015,0.001050928469841799,e16,1.2407779,2.9784268426874365,False,not_significant
Rara,3.0231285,0.0005424850080956515,0.97158045,7.898255,0.01602136181575434,0.028192371475953566,3745,3015,0.0010510647031853248,e16,3.0231285,2.9783705481283613,False,not_significant
Pld1,4.684412,0.000556166665356862,0.23032214,5.922216,0.014686248331108143,0.026533996683250415,3745,3015,0.0010723352916986767,e16,4.684412,2.969669400681399,False,not_significant
Wnt4,1.0754557,0.0005566080546353835,11.389188,24.001432,0.056608811748998664,0.07827529021558872,3745,3015,0.0010723352916986767,e16,1.0754557,2.969669400681399,False,not_significant
Cask,-0.07705516,0.0005628157888776815,19.325079,18.319996,0.11588785046728972,0.08922056384742952,3745,3015,0.0010812404732805038,e16,0.07705516,2.966077706042676,False,not_significant
Clstn2,-0.5503911,0.0005861076000868115,8.533154,5.8267355,0.12443257676902536,0.09585406301824212,3745,3015,0.001122824110278667,e16,0.5503911,2.9496882703798137,False,not_significant
P2rx4,2.2250195,0.0005983536360370532,2.145495,10.030559,0.01789052069425901,0.030514096185737978,3745,3015,0.0011430733327094406,e16,2.2250195,2.9419259069892822,False,not_significant
Itga6,-0.13604033,0.0006262958354146209,14.202734,12.924678,0.12256341789052069,0.09419568822553898,3745,3015,0.0011931110607619315,e16,0.13604033,2.9233191281392936,False,not_significant
Rhob,-0.19202922,0.000662959214803689,12.193795,10.674127,0.30387182910547395,0.25406301824212274,3745,3015,0.00125943783982205,e16,0.19202922,2.8998232624560334,False,not_significant
Homer1,-0.8415817,0.0006691283128442631,7.965358,4.44492,0.04379172229639519,0.027860696517412936,3745,3015,0.0012676264148882986,e16,0.8415817,2.897008719528517,False,not_significant
Cdk19,-0.1299085,0.0006718616047301694,14.7193165,13.451827,0.1198931909212283,0.09253731343283582,3745,3015,0.0012692787103212619,e16,0.1299085,2.8964430043321983,False,not_significant
Plxna4,0.7896232,0.000692399028392861,12.590139,21.763603,0.4344459279038718,0.448424543946932,3745,3015,0.0013044644678561635,e16,0.7896232,2.8845677460955073,True,upregulated
Gnas,0.003692382,0.0007053552818654269,23.698723,23.759455,0.5724966622162884,0.48756218905472637,3745,3015,0.0013252129538077718,e16,0.003692382,2.8777143275895503,False,not_significant
Bmp5,1.0621195,0.0007210656417461096,12.491363,26.081924,0.06381842456608812,0.08557213930348259,3745,3015,0.0013510076034913374,e16,1.0621195,2.869342206755143,False,not_significant
Sfxn5,-0.026869431,0.0007345218663849695,17.231787,16.913824,0.2995994659546061,0.2570480928689884,3745,3015,0.0013724490763686282,e16,0.026869431,2.862503760730252,False,not_significant
Wnt5b,1.0242934,0.0007401860722905806,17.98805,36.58703,0.08384512683578105,0.10646766169154229,3745,3015,0.00137925382869447,e16,1.0242934,2.860355801803013,True,upregulated
Gda,2.9248316,0.0007961972925919589,1.1362474,8.628493,0.01922563417890521,0.031840796019900496,3745,3015,0.001479581889775793,e16,2.9248316,2.8298609931302137,False,not_significant
Cers2,-0.5589603,0.0008316085270683032,8.611199,5.8452063,0.12229639519359145,0.0955223880597015,3745,3015,0.0015411875420124534,e16,0.5589603,2.8121445102073848,False,not_significant
Cul5,-0.2722346,0.0008553098405913111,10.34645,8.567233,0.16688918558077437,0.13366500829187397,3745,3015,0.0015808165617432906,e16,0.2722346,2.8011185227589497,False,not_significant
Rgs3,0.067690216,0.000996177236790386,20.544662,21.531574,0.29506008010680906,0.2461028192371476,3745,3015,0.0018361969607866033,e16,0.067690216,2.7360807357737125,False,not_significant
Stmn2,-0.46294823,0.0010447113039050932,8.889701,6.449497,0.3268357810413885,0.2782752902155887,3745,3015,0.0019204666017877995,e16,0.46294823,2.716593241107702,False,not_significant
Trp73,-0.15765254,0.0011633599457300109,16.105003,14.437855,0.08464619492656876,0.06334991708126037,3745,3015,0.0021328265671716868,e16,0.15765254,2.6710444581851847,False,not_significant
Satb2,0.14764886,0.0011854333543496875,21.411865,23.719265,0.2144192256341789,0.17446102819237147,3745,3015,0.0021674679562104205,e16,0.14764886,2.6640473144025543,False,not_significant
Atp6v1e1,1.4116807,0.001218541768311423,5.7118855,15.196295,0.11134846461949266,0.13399668325041458,3745,3015,0.002222046753979654,e16,1.4116807,2.6532468073295568,True,upregulated
Dnm2,1.1772642,0.0012430075021145307,8.917958,20.167742,0.040320427236315085,0.05737976782752902,3745,3015,0.0022606163105122934,e16,1.1772642,2.6457731432573417,False,not_significant
Sema4a,3.5881183,0.0013537159344968943,0.5009154,6.0241475,0.040320427236315085,0.056716417910447764,3745,3015,0.002455410285443835,e16,3.5881183,2.6098759292776337,False,not_significant
Mapk1,-0.14192563,0.0017278759849750384,12.001189,10.876781,0.2130841121495327,0.17877280265339968,3745,3015,0.003125759739397815,e16,0.14192563,2.505044406951453,False,not_significant
Stxbp1,,0.0018682545234394172,4.5963535,-0.20403549,0.6405874499332443,0.5797678275290216,3745,3015,0.0033707660978457214,e16,,2.4722713827324543,False,not_significant
Gls2,2.0909488,0.0019032204552427118,2.7892804,11.883121,0.024299065420560748,0.03681592039800995,3745,3015,0.0034247924814657773,e16,2.0909488,2.4653657385904455,False,not_significant
Plin2,1.6554059,0.001933835420254698,3.6958432,11.642343,0.024566088117489986,0.03747927031509121,3745,3015,0.0034707256752992215,e16,1.6554059,2.4595797114256697,False,not_significant
Slc38a3,0.0549512,0.0020824167810380464,17.773363,18.463396,0.19572763684913216,0.1615257048092869,3745,3015,0.003717822630020806,e16,0.0549512,2.429711333402389,False,not_significant
Stx5a,0.67976886,0.0020794993464416144,30.139156,48.279404,0.3388518024032043,0.36019900497512436,3745,3015,0.003717822630020806,e16,0.67976886,2.429711333402389,False,not_significant
Srsf11,-0.22992514,0.0023092397346707815,9.845957,8.395442,0.18664886515353804,0.15323383084577114,3745,3015,0.004112014357821079,e16,0.22992514,2.3859453775945947,False,not_significant
Stx4a,-0.39474374,0.002454489458235239,9.826581,7.474338,0.09506008010680908,0.07396351575456053,3745,3015,0.004359275548219878,e16,0.39474374,2.3605856785186337,False,not_significant
Nrp1,0.047493067,0.002604958462834643,15.367345,15.881652,0.5345794392523364,0.48623548922056387,3745,3015,0.004614497848449939,e16,0.047493067,2.335875552170617,False,not_significant
Cacna1a,0.13050693,0.0028517778437406596,22.33838,24.45334,0.33751668891855807,0.29286898839137643,3745,3015,0.005038633392308626,e16,0.13050693,2.2976872394790124,False,not_significant
Nrxn2,-0.32290977,0.0029728406902744093,9.535332,7.6230764,0.07823765020026702,0.05903814262023217,3745,3015,0.005238959562705806,e16,0.32290977,2.280754953672975,False,not_significant
Prom1,-0.4318699,0.003139755597082735,9.080768,6.7315764,0.07182910547396529,0.05373134328358209,3745,3015,0.005518848755696972,e16,0.4318699,2.25815150763183,False,not_significant
Nos1,-1.3968112,0.0032414136177062163,5.0442657,1.9156487,0.03578104138851802,0.02321724709784411,3745,3015,0.005682889684513212,e16,1.3968112,2.245430774339254,False,not_significant
Alcam,-0.115567945,0.0033102102711900874,16.765686,15.475044,0.059012016021361816,0.042786069651741296,3745,3015,0.005788624115260614,e16,0.115567945,2.237424650462249,False,not_significant
Pak1,-0.71548146,0.0035272905228204776,5.81468,3.541151,0.13671562082777036,0.11011608623548923,3745,3015,0.006152460707323697,e16,0.71548146,2.210951151237023,False,not_significant
Camkk1,-4.182056,0.003757116719406957,3.5595732,0.19609821,0.09265687583444593,0.07230514096185738,3745,3015,0.00653661633325394,e16,4.182056,2.184647005203979,False,not_significant
Dixdc1,0.005560477,0.0038151618928289775,21.180676,21.262468,0.07476635514018691,0.05638474295190713,3745,3015,0.006620713513764281,e16,0.005560477,2.1790952041566167,False,not_significant
Rnf2,-0.08861277,0.0038461434348773305,11.175202,10.509458,0.10574098798397864,0.08258706467661692,3745,3015,0.006657537620777511,e16,0.08861277,2.1766863707470887,False,not_significant
Dnajc5,0.03550441,0.0039289768194903495,14.652993,15.018074,0.25153538050734314,0.21393034825870647,3745,3015,0.0067837017490947294,e16,0.03550441,2.1685332544379223,False,not_significant
Gls,-0.020770904,0.004049771636474542,14.325276,14.120509,0.2205607476635514,0.19203980099502488,3745,3015,0.006966488807810041,e16,0.020770904,2.156986056279328,False,not_significant
Unc5d,-0.010613643,0.004055272810411417,17.829273,17.698587,0.10040053404539385,0.07993366500829187,3745,3015,0.006966488807810041,e16,0.010613643,2.156986056279328,False,not_significant
Cdh5,1.2569768,0.004202921781079844,5.4078927,12.924561,0.13137516688918557,0.15356550580431177,3745,3015,0.007201991594714708,e16,1.2569768,2.1425473898199336,True,upregulated
Cfl1,-0.06702107,0.004222886278498429,12.217236,11.66266,0.2464619492656876,0.21393034825870647,3745,3015,0.007218066270516111,e16,0.06702107,2.141579134913345,False,not_significant
Fbxo28,0.067294024,0.004271963878541801,18.062609,18.925093,0.1425901201602136,0.11608623548922056,3745,3015,0.007283698412913771,e16,0.067294024,2.137648044798993,False,not_significant
Epha8,-0.028285082,0.004529782054618497,17.024158,16.693638,0.09559412550066755,0.07562189054726368,3745,3015,0.007704018357231458,e16,0.028285082,2.1132826910399567,False,not_significant
Tbc1d24,0.19674063,0.004592635554325165,27.18466,31.156504,0.3132176234979973,0.26865671641791045,3745,3015,0.007791486189178513,e16,0.19674063,2.1083796948052655,False,not_significant
Cadm3,0.6001309,0.004895059339838728,41.04886,62.22408,0.49692923898531377,0.5107794361525705,3745,3015,0.008263441756856466,e16,0.6001309,2.08283902959417,False,not_significant
Gosr2,0.066102825,0.004893390869250026,16.263176,17.025673,0.23017356475300402,0.19800995024875623,3745,3015,0.008263441756856466,e16,0.066102825,2.08283902959417,False,not_significant
Atp6v0a2,-0.031506427,0.005364860954596266,16.968714,16.602158,0.10333778371161549,0.08325041459369818,3745,3015,0.009034160916134945,e16,0.031506427,2.0441121780687292,False,not_significant
Efna5,1.1046917,0.005638083720277163,9.426204,20.271326,0.05527369826435247,0.07097844112769486,3745,3015,0.009470869697608436,e16,1.1046917,2.023610138469835,False,not_significant
Abl1,0.09570864,0.005837003448975456,16.72591,17.873142,0.14766355140186915,0.12172470978441127,3745,3015,0.009780924698283197,e16,0.09570864,2.0096200846420715,False,not_significant
Ccdc141,2.0021143,0.005878146424620412,1.8074112,7.2402472,0.05874499332443257,0.07529021558872305,3745,3015,0.00982572515095863,e16,2.0021143,2.007635388287038,False,not_significant
Epha3,-0.88796335,0.005903105583365743,5.011289,2.7079825,0.06515353805073432,0.04875621890547264,3745,3015,0.00984332031260498,e16,0.88796335,2.0068583822382497,False,not_significant
Pou3f2,-0.27055746,0.0061314985751371965,8.631867,7.155811,0.16448598130841122,0.13963515754560532,3745,3015,0.010199224459130653,e16,0.27055746,1.9914328503876142,False,not_significant
Msi2,0.024735399,0.006234536422648642,14.263701,14.510365,0.279305740987984,0.23946932006633498,3745,3015,0.010345386472618914,e16,0.024735399,1.985253280755549,False,not_significant
Six3,1.2576462,0.00633027946357303,7.9357457,18.97479,0.03925233644859813,0.05240464344941957,3745,3015,0.0104787635780505,e16,1.2576462,1.9796899580878056,False,not_significant
Deaf1,-0.20840554,0.006477580103724964,10.734586,9.290711,0.10013351134846461,0.08092868988391376,3745,3015,0.010696633488475606,e16,0.20840554,1.9707528846912488,False,not_significant
Fbxw7,1.3731668,0.006568755250778996,4.6229315,11.975174,0.08785046728971962,0.10580431177446104,3745,3015,0.010820992949350905,e16,1.3731668,1.9657328859357286,False,not_significant
Vldlr,-0.9769608,0.006745138171045559,4.8125257,2.4449983,0.08251001335113485,0.06401326699834163,3745,3015,0.011084781283501377,e16,0.9769608,1.9552728716343426,False,not_significant
Dab2ip,0.0643303,0.006891504529849568,19.809141,20.712427,0.11188251001335113,0.09054726368159204,3745,3015,0.011298091560955301,e16,0.0643303,1.9469949100160027,False,not_significant
Rapgef2,-0.09525018,0.007249619842949283,12.547191,11.745549,0.4170894526034713,0.36218905472636814,3745,3015,0.011856692405015374,e16,0.09525018,1.9260364467722275,False,not_significant
Efhd2,0.8075755,0.007336474702947392,15.923266,27.869978,0.24779706275033378,0.26666666666666666,3745,3015,0.011970037673229956,e16,0.8075755,1.9219044827389413,False,not_significant
S100a6,-0.31615466,0.007356916868638051,8.773644,7.0470605,0.06381842456608812,0.04809286898839138,3745,3015,0.011974742969955014,e16,0.31615466,1.9217337996610575,False,not_significant
Gosr1,-0.09874529,0.007407357406333093,13.242004,12.365977,0.09879839786381843,0.07960199004975124,3745,3015,0.012028137502664689,e16,0.09874529,1.9198016157970617,False,not_significant
Gnb4,-0.085060276,0.007556526941698954,11.857223,11.178339,0.09506008010680908,0.07562189054726368,3745,3015,0.012241214665650087,e16,0.085060276,1.9121754860780442,False,not_significant
Ddx5,0.07051963,0.007576058413140764,17.637613,18.521166,0.4504672897196262,0.3990049751243781,3745,3015,0.012243772127398106,e16,0.07051963,1.9120847617874193,False,not_significant
Gjb6,2.181145,0.00832712574322889,1.297343,5.8836236,0.049399198931909215,0.06434494195688226,3745,3015,0.0134257677467662,e16,2.181145,1.8720608699747454,False,not_significant
Mrc1,1.2826577,0.008787044717471937,4.5217323,11.000776,0.030440587449933245,0.04245439469320066,3745,3015,0.014133878531405332,e16,1.2826577,1.849738645394798,False,not_significant
Cdkn1b,0.18671697,0.00905446667995299,25.594126,29.130484,0.1909212283044059,0.16517412935323383,3745,3015,0.014529755942889268,e16,0.18671697,1.8377416805090423,False,not_significant
P2ry1,1.8176092,0.009240021067754416,2.3795545,8.387848,0.017356475300400534,0.026533996683250415,3745,3015,0.014792709784527023,e16,1.8176092,1.829952263009785,False,not_significant
Id3,-0.6241636,0.009499022881016674,7.0606465,4.580918,0.02563417890520694,0.01625207296849088,3745,3015,0.015146573947386307,e16,0.6241636,1.8196855905286988,False,not_significant
Adcy1,-1.0758785,0.009505474559356802,4.9309516,2.3391552,0.1930574098798398,0.16782752902155887,3745,3015,0.015146573947386307,e16,1.0758785,1.8196855905286988,False,not_significant
Cers1,-0.27932656,0.009681110818490149,8.458547,6.9696355,0.06835781041388518,0.05240464344941957,3745,3015,0.01539048386529203,e16,0.27932656,1.812747726060467,False,not_significant
Cx3cr1,2.9395711,0.009731444349759024,0.64935046,4.9817076,0.02590120160213618,0.03681592039800995,3745,3015,0.015398712404955115,e16,2.9395711,1.8125155920727192,False,not_significant
Rac3,-0.20191044,0.009709805266373252,9.3751545,8.150745,0.05874499332443257,0.04411276948590381,3745,3015,0.015398712404955115,e16,0.20191044,1.8125155920727192,False,not_significant
Foxj1,0.08558965,0.011232520001695966,14.900937,15.811702,0.12149532710280374,0.09983416252072969,3745,3015,0.017732820928603354,e16,0.08558965,1.7512221715465237,False,not_significant
Ripk1,0.9433856,0.01185930435732367,10.878665,20.920061,0.11375166889185581,0.1316749585406302,3745,3015,0.01863604970436577,e16,0.9433856,1.7296461399117866,False,not_significant
Nfatc2,-0.27722466,0.011849916362108763,8.130034,6.7087164,0.08811748998664887,0.07031509121061359,3745,3015,0.01863604970436577,e16,0.27722466,1.7296461399117866,False,not_significant
Ccdc80,0.22035678,0.012530614102010224,29.293661,34.12775,0.27957276368491324,0.24112769485903815,3745,3015,0.01964569843119764,e16,0.22035678,1.7067325268204492,False,not_significant
Syt9,-0.10279303,0.012594991706416559,7.915506,7.371144,0.05954606141522029,0.04477611940298507,3745,3015,0.01970134023801856,e16,0.10279303,1.7055042287532598,False,not_significant
Dlx1,2.085807,0.0130401763848237,1.304301,5.5369215,0.028037383177570093,0.03880597014925373,3745,3015,0.020351030422081837,e16,2.085807,1.6914135964979844,False,not_significant
Itpr3,1.064114,0.01310539063996074,7.711649,16.124174,0.06248331108144192,0.07761194029850746,3745,3015,0.020406110539847547,e16,1.064114,1.690239765105187,False,not_significant
Cxcl12,1.0472507,0.013759495409254639,7.1925764,14.864091,0.07316421895861148,0.08955223880597014,3745,3015,0.021375799246268028,e16,1.0472507,1.6700776379212132,False,not_significant
Cdh4,0.25112104,0.014810610315035137,24.118063,28.703669,0.28251001335113485,0.24112769485903815,3745,3015,0.02295644598830446,e16,0.25112104,1.639095346550182,False,not_significant
Efna2,0.072657,0.015073383766654304,16.61266,17.470732,0.08865153538050734,0.07164179104477612,3745,3015,0.023310765825075363,e16,0.072657,1.6324434584339085,False,not_significant
Rspo3,0.7601251,0.015107851772302474,31.694351,53.67874,0.16742323097463285,0.18009950248756218,3745,3015,0.02331121020070201,e16,0.7601251,1.6324351795105765,False,not_significant
Wdr62,-0.026415696,0.015512155906142832,12.637307,12.408024,0.045660881174899866,0.033499170812603646,3745,3015,0.02388101654173682,e16,0.026415696,1.6219471905631626,False,not_significant
Gnao1,0.21909568,0.015755769894398915,32.020134,37.271557,0.7369826435246996,0.668988391376451,3745,3015,0.024201430333288424,e16,0.21909568,1.6161589659411526,False,not_significant
Cldn11,1.3447182,0.0161362594939185,3.159725,8.025088,0.06728971962616823,0.08358208955223881,3745,3015,0.024730177471578466,e16,1.3447182,1.6067727669929015,False,not_significant
Vsx2,1.4771289,0.016664698362392486,4.330648,12.056271,0.02376502002670227,0.03316749585406302,3745,3015,0.025482789872537392,e16,1.4771289,1.5937530268892397,False,not_significant
Sema3f,0.8776513,0.018081738636750243,17.856798,32.809753,0.05714285714285714,0.07097844112769486,3745,3015,0.027587798099023862,e16,0.8776513,1.5592829610505272,False,not_significant
Axin2,0.24905658,0.01831282117309988,37.603016,44.68854,0.5623497997329773,0.4981757877280265,3745,3015,0.027878000089406517,e16,0.24905658,1.554738384852662,False,not_significant
Sema3b,-0.2925604,0.01857959158917519,8.131207,6.638739,0.0315086782376502,0.021890547263681594,3745,3015,0.028221116845918666,e16,0.2925604,1.549425803111019,False,not_significant
Smarce1,0.09718921,0.019037389091429373,16.350946,17.4904,0.08918558077436582,0.07230514096185738,3745,3015,0.028852220800788517,e16,0.09718921,1.5398207528927186,False,not_significant
